时间,比赛名称,下注选项,当前价格,池子大小,模拟投入($),预计利润($),链接
2025-12-02, 6:31:52 a.m.,"Bitcoin above ___ on December 2?","No",0.975,334519.641816,100,2.50,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:31:52 a.m.,"Bitcoin above ___ on December 2?","No",0.975,334519.641816,100,2.50,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:31:52 a.m.,"Bitcoin above ___ on December 2?","No",0.975,334519.641816,100,2.50,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:31:52 a.m.,"Bitcoin above ___ on December 2?","No",0.975,334519.641816,100,2.50,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:31:52 a.m.,"Bitcoin above ___ on December 2?","No",0.975,334519.641816,100,2.50,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:18 a.m.,"Bitcoin above ___ on December 2?","No",0.976,334519.641816,100,2.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:18 a.m.,"Bitcoin above ___ on December 2?","No",0.976,334519.641816,100,2.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:18 a.m.,"Bitcoin above ___ on December 2?","No",0.976,334519.641816,100,2.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:18 a.m.,"Bitcoin above ___ on December 2?","No",0.976,334519.641816,100,2.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:18 a.m.,"Bitcoin above ___ on December 2?","No",0.976,334519.641816,100,2.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:18 a.m.,"Bitcoin above ___ on December 2?","No",0.976,334519.641816,100,2.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:18 a.m.,"Bitcoin above ___ on December 2?","No",0.976,334519.641816,100,2.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:18 a.m.,"Bitcoin above ___ on December 2?","No",0.976,334519.641816,100,2.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:33:36 a.m.,"Ethereum above ___ on December 2?","Yes",0.971,115502.819421,100,2.90,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:33:36 a.m.,"Ethereum above ___ on December 2?","Yes",0.971,115502.819421,100,2.90,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:33:36 a.m.,"Ethereum above ___ on December 2?","Yes",0.971,115502.819421,100,2.90,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:33:36 a.m.,"Ethereum above ___ on December 2?","Yes",0.971,115502.819421,100,2.90,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:33:36 a.m.,"Ethereum above ___ on December 2?","Yes",0.971,115502.819421,100,2.90,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:33:36 a.m.,"Ethereum above ___ on December 2?","Yes",0.971,115502.819421,100,2.90,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:33:36 a.m.,"Ethereum above ___ on December 2?","Yes",0.971,115502.819421,100,2.90,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:33:36 a.m.,"Ethereum above ___ on December 2?","Yes",0.971,115502.819421,100,2.90,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:50 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:51 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:51 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:51 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:51 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:35:51 a.m.,"Bitcoin above ___ on December 2?","No",0.974,334519.641816,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:42:06 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:48:20 a.m.,"Ethereum above ___ on December 2?","Yes",0.966,115514.147903,100,3.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:52:58 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 6:56:29 a.m.,"Ethereum above ___ on December 2?","Yes",0.972,115514.147903,100,2.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:00:04 a.m.,"Bitcoin price on December 2?","No",0.98,27141.767525,100,2.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:01:33 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:02:03 a.m.,"Bitcoin above ___ on December 2?","No",0.974,339296.844945,100,2.60,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:11:34 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,115514.147903,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:13:16 a.m.,"Ethereum above ___ on December 2?","Yes",0.964,118539.366261,100,3.60,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 7:16:42 a.m.,"Ethereum above ___ on December 2?","Yes",0.962,118539.366261,100,3.80,https://polymarket.com/event/ethereum-above-on-december-2
